"pdf_links_trove"
"https://web.archive.org.au/awa/20220608234020mp_/https://apscjobs3.sodastaging.com/app/57253s5447Ts3XCCX9r450ntygVX4ecDcas5yy.php"
"https://web.archive.org.au/awa/20200114024653mp_/http://pandora.nla.gov.au/pan/75984/20200114-1346/www.apsjobs.gov.au/NoBot/gazettedownloads6278.html"
"https://web.archive.org.au/awa/20190202134455mp_/http://pandora.nla.gov.au/pan/75984/20190203-0044/www.apsjobs.gov.au/NoBot/gazettedownloads6278.html"
"https://web.archive.org.au/awa/20170322163406mp_/http://pandora.nla.gov.au/pan/75984/20170323-0334/www.apsjobs.gov.au/Controls/ViewDocumentba43.pdf?id=3223&vdt=GazetteUpload&fn=PS11+-+16+Mar+2017.pdf"
"https://web.archive.org.au/awa/20170322163406mp_/http://pandora.nla.gov.au/pan/75984/20170323-0334/www.apsjobs.gov.au/Controls/ViewDocumentf7e0.pdf?id=3211&vdt=GazetteUpload&fn=PS10+-+09+Mar+2017.pdf"
"https://web.archive.org.au/awa/20170322163406mp_/http://pandora.nla.gov.au/pan/75984/20170323-0334/www.apsjobs.gov.au/Controls/ViewDocumente83b.pdf?id=3199&vdt=GazetteUpload&fn=PS09+-+02+Mar+2017.pdf"
"https://web.archive.org.au/awa/20170223001050mp_/http://pandora.nla.gov.au/pan/75984/20170223-1110/www.apsjobs.gov.au/Controls/ViewDocumentec86.pdf?id=3184&vdt=GazetteUpload&fn=PS08+-+23+Feb+2017.pdf"
"https://web.archive.org.au/awa/20170223001050mp_/http://pandora.nla.gov.au/pan/75984/20170223-1110/www.apsjobs.gov.au/Controls/ViewDocument5f91.pdf?id=3172&vdt=GazetteUpload&fn=PS07+-+16+Feb+2017.pdf"
"https://web.archive.org.au/awa/20170223001050mp_/http://pandora.nla.gov.au/pan/75984/20170223-1110/www.apsjobs.gov.au/Controls/ViewDocument7b1f.pdf?id=3160&vdt=GazetteUpload&fn=PS06+9+Feb+2017.pdf"
"https://web.archive.org.au/awa/20170223001050mp_/http://pandora.nla.gov.au/pan/75984/20170223-1110/www.apsjobs.gov.au/Controls/ViewDocument9bd1.pdf?id=3148&vdt=GazetteUpload&fn=PS05+-+02+Feb+2017.pdf"
"https://web.archive.org.au/awa/20170223001050mp_/http://pandora.nla.gov.au/pan/75984/20170223-1110/www.apsjobs.gov.au/Controls/ViewDocumentdac2.pdf?id=3136&vdt=GazetteUpload&fn=PS04+-+26+Jan+2017.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumente3c7.pdf?id=3121&vdt=GazetteUpload&fn=PS03+-+19+Jan+2017.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument2c01.pdf?id=3110&vdt=GazetteUpload&fn=PS02+12+Jan+2017.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentff31.pdf?id=3099&vdt=GazetteUpload&fn=Ps01+5+Jan+17.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument0677.pdf?id=3095&vdt=GazetteUpload&fn=PS51+-+22+Dec+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument6fd1.pdf?id=3083&vdt=GazetteUpload&fn=PS50+-+15+Dec+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument82d0.pdf?id=3069&vdt=GazetteUpload&fn=PS49.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument61e0.pdf?id=3057&vdt=GazetteUpload&fn=PS48+-+01+Dec+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentf10e.pdf?id=3046&vdt=GazetteUpload&fn=PS47.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument8bb3.pdf?id=3037&vdt=GazetteUpload&fn=PS46+-+17+Nov+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumenta565.pdf?id=3017&vdt=GazetteUpload&fn=PS45+-+10+Nov+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentbf45.pdf?id=3005&vdt=GazetteUpload&fn=PS44.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentd95a.pdf?id=2993&vdt=GazetteUpload&fn=Ps43.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument75a1.pdf?id=2981&vdt=GazetteUpload&fn=PS42+20+Oct+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument6ee8.pdf?id=2969&vdt=GazetteUpload&fn=PS41+13+Oct+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument2bc5.pdf?id=2960&vdt=GazetteUpload&fn=PS40+-+06+Oct++2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument3821.pdf?id=2944&vdt=GazetteUpload&fn=PS39+-+29+Sep+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument96f9.pdf?id=2931&vdt=GazetteUpload&fn=PS38+22+Sep+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentb4f9.pdf?id=2917&vdt=GazetteUpload&fn=PS37+-+15+Sep+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentbbfc.pdf?id=2905&vdt=GazetteUpload&fn=PS36+-+08+Sep+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocumentd511.pdf?id=2891&vdt=GazetteUpload&fn=PS35+-+01+Sep+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument31bd.pdf?id=2879&vdt=GazetteUpload&fn=PS34+-+25+Aug+2016.pdf"
"https://web.archive.org.au/awa/20170125130056mp_/http://pandora.nla.gov.au/pan/75984/20170126-0000/www.apsjobs.gov.au/Controls/ViewDocument51d9.pdf?id=2868&vdt=GazetteUpload&fn=PS33+-+18+Aug+2016.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS32.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS30.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS29.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS28.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS27.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS26.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS23.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS21.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS20.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS17.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS15.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS14.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS13.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS12.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS11.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS10.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS09.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS08.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS07.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS05.pdf"
"https://web.archive.org.au/awa/20160813023504mp_/http://pandora.nla.gov.au/pan/75984/20160813-1235/PS04.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG02.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG01.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG47.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG46.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG45.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG44.pdf"
"https://web.archive.org.au/awa/20160127053843mp_/http://pandora.nla.gov.au/pan/75984/20160127-1638/EG42.pdf"
"https://web.archive.org.au/awa/20151022025050mp_/http://pandora.nla.gov.au/pan/75984/20151022-1350/PS4115.pdf"
"https://web.archive.org.au/awa/20151022025050mp_/http://pandora.nla.gov.au/pan/75984/20151022-1350/PS4015.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS3915.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS3815.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS3715.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS3615.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS3415.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS3215.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS2915.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS2815.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS2315.pdf"
"https://web.archive.org.au/awa/20151022015807mp_/http://pandora.nla.gov.au/pan/75984/20151022-1258/PS2215.pdf"
"https://web.archive.org.au/awa/20151014234319mp_/http://pandora.nla.gov.au/pan/75984/20151015-1043/Ps21.pdf"
"https://web.archive.org.au/awa/20151013003959mp_/http://pandora.nla.gov.au/pan/75984/20151013-1139/PS19.pdf"
"https://web.archive.org.au/awa/20151013003959mp_/http://pandora.nla.gov.au/pan/75984/20151013-1139/PS18.pdf"
"https://web.archive.org.au/awa/20151013003959mp_/http://pandora.nla.gov.au/pan/75984/20151013-1139/PS17.pdf"
"https://web.archive.org.au/awa/20151013003959mp_/http://pandora.nla.gov.au/pan/75984/20151013-1139/PS16.pdf"
"https://web.archive.org.au/awa/20151014234319mp_/http://pandora.nla.gov.au/pan/75984/20151015-1043/Ps15.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS14.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS13.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS12.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS11.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS10.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS09.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS08.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS07.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS06.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS05.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS04.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS03.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS02.pdf"
"https://web.archive.org.au/awa/20150422040825mp_/http://pandora.nla.gov.au/pan/75984/20150422-1408/PS01.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS50.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS49.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS48.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS47.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS46.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS45.pdf"
"https://web.archive.org.au/awa/20150422035227mp_/http://pandora.nla.gov.au/pan/75984/20150422-1352/PS44.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumentebc9.pdf?id=1739&vdt=GazetteUpload&fn=PS43+-+30+Oct+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumentb456.pdf?id=1728&vdt=GazetteUpload&fn=PS42.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumentf0ed.pdf?id=1709&vdt=GazetteUpload&fn=PS41+-+16+Oct+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumentc72c.pdf?id=1699&vdt=GazetteUpload&fn=PS40+9+Oct+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumente927.pdf?id=1689&vdt=GazetteUpload&fn=PS39+-+02+Oct++2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumentd05a.pdf?id=1679&vdt=GazetteUpload&fn=PS38+-+25+Sep+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocument40cc.pdf?id=1671&vdt=GazetteUpload&fn=PS37+-+18+Sep+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocument4222.pdf?id=1658&vdt=GazetteUpload&fn=PS36+-+11+Sep+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocument2f1e.pdf?id=1646&vdt=GazetteUpload&fn=PS35+-+04+Sep+2014.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocumentee21.pdf?id=1634&vdt=GazetteUpload&fn=PS34+-+28+Aug+2014+%282%29.pdf"
"https://web.archive.org.au/awa/20141105020955mp_/http://pandora.nla.gov.au/pan/75984/20141105-1309/www.apsjobs.gov.au/Controls/ViewDocument8723.pdf?id=1622&vdt=GazetteUpload&fn=PS33+-+21+Aug+2014.pdf"
"https://web.archive.org.au/awa/20140815033148mp_/http://pandora.nla.gov.au/pan/75984/20140815-1331/www.apsjobs.gov.au/Controls/ViewDocument0c63.pdf?id=1607&vdt=GazetteUpload&fn=PS32+-+14+Aug+2014.pdf"
"https://web.archive.org.au/awa/20140815033148mp_/http://pandora.nla.gov.au/pan/75984/20140815-1331/www.apsjobs.gov.au/Controls/ViewDocumenta68f.pdf?id=1595&vdt=GazetteUpload&fn=PS31+-+07+Aug+2014.pdf"
"https://web.archive.org.au/awa/20140815033148mp_/http://pandora.nla.gov.au/pan/75984/20140815-1331/www.apsjobs.gov.au/Controls/ViewDocumentde12.pdf?id=1581&vdt=GazetteUpload&fn=PS30+-+31+July+2014.pdf"
"https://web.archive.org.au/awa/20140815033148mp_/http://pandora.nla.gov.au/pan/75984/20140815-1331/www.apsjobs.gov.au/Controls/ViewDocument17d9.pdf?id=1569&vdt=GazetteUpload&fn=PS29+-+24+Jul+2014.pdf"
"https://web.archive.org.au/awa/20140815033148mp_/http://pandora.nla.gov.au/pan/75984/20140815-1331/www.apsjobs.gov.au/Controls/ViewDocumentc40b.pdf?id=1553&vdt=GazetteUpload&fn=PS28+-+17+Jul+2014.pdf"
"https://web.archive.org.au/awa/20140815033148mp_/http://pandora.nla.gov.au/pan/75984/20140815-1331/www.apsjobs.gov.au/Controls/ViewDocument3ed1.pdf?id=1539&vdt=GazetteUpload&fn=PS27+-+10+Jul+2014.pdf"
